Call Time,Caller ID,Destination,Status,Ringing,Talking,Cost,Reason,Sentiment,Summary,Transcription
2025-08-01T11:02:43,ATENCION CLIENTE STO589 (58910),95060,answered,00:00:10,00:16:17,16.28,Terminated by ATENCION CLIENTE STO589 (58910),,,
2025-08-01T11:16:54,DROGUERIA STO406 (40620),DROGUERIA STO424 (42420),unanswered,00:00:15,00:00:00,0.00,Terminated by DROGUERIA STO406 (40620),,,
2025-08-01T11:16:31,DROGUERIA STO406 (40620),VMail (41720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO406 (40620),,,
2025-08-01T11:16:09,DROGUERIA STO406 (40620),DROGUERIA STO417 (41720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (41720)",,,
2025-08-01T11:16:02,DROGUERIA STO406 (40620),VMail (41720),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO406 (40620),,,
2025-08-01T11:15:41,DROGUERIA STO406 (40620),DROGUERIA STO417 (41720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (41720)",,,
2025-08-01T11:14:58,DROGUERIA STO570 (57020),DROGUERIA STO573 (57320),answered,00:00:04,00:01:00,0.00,Terminated by DROGUERIA STO573 (57320),,,
2025-08-01T11:15:37,DROGUERIA STO406 (40620),41728,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:15:09,DROGUERIA STO406 (40620),VMail (40420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO406 (40620),,,
2025-08-01T11:14:48,DROGUERIA STO406 (40620),DROGUERIA STO404 (40420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40420)",,,
2025-08-01T11:12:39,DROGUERIA STO024 (02420),DROGUERIA STO503 (50320),answered,00:00:06,00:01:04,0.00,Terminated by DROGUERIA STO503 (50320),,,
2025-08-01T11:13:02,DROGUERIA STO570 (57020),13620,answered,00:00:07,00:00:39,0.66,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T11:12:55,DROGUERIA STO570 (57020),VMail (55220),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T11:12:34,DROGUERIA STO570 (57020),DROGUERIA STO552 (55220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (55220)",,,
2025-08-01T11:12:27,DROGUERIA STO570 (57020),VMail (57320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T11:12:06,DROGUERIA STO570 (57020),DROGUERIA STO573 (57320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (57320)",,,
2025-08-01T11:11:00,DROGUERIA STO695 (69520),DROGUERIA SDO475 (47520),answered,00:00:07,00:00:31,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T11:11:27,DROGUERIA STO570 (57020),VMail (55220),answered,00:00:00,00:00:08,0.00,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T11:11:06,DROGUERIA STO570 (57020),DROGUERIA STO552 (55220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (55220)",,,
2025-08-01T11:11:24,DROGUERIA STO024 (02420),VMail (50320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T11:11:03,DROGUERIA STO024 (02420),DROGUERIA STO503 (50320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (50320)",,,
2025-08-01T11:10:28,DROGUERIA STO624 (62420),DROGUERIA STO696 (69620),answered,00:00:04,00:00:49,0.00,Terminated by DROGUERIA STO696 (69620),,,
2025-08-01T11:10:58,DROGUERIA STO570 (57020),5520,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:10:13,DROGUERIA STO024 (02420),VMail (50320),answered,00:00:00,00:00:08,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T11:09:52,DROGUERIA STO024 (02420),DROGUERIA STO503 (50320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (50320)",,,
2025-08-01T11:09:58,DROGUERIA STO570 (57020),VMail (58620),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO570 (57020),,,
2025-08-01T11:09:37,DROGUERIA STO570 (57020),DROGUERIA SAO586 (58620),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (58620)",,,
2025-08-01T11:09:33,DROGUERIA STO570 (57020),15,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:08:11,ELECTRO SAO321 (32130),ATENCION CLIENTE STO332 (33210),answered,00:00:11,00:00:50,0.00,Terminated by ELECTRO SAO321 (32130),,,
2025-08-01T11:09:09,ATENCION CLIENTE STO433 (43310),VMail (61010),answered,00:00:00,00:00:02,0.00,Terminated by ATENCION CLIENTE STO433 (43310),,,
2025-08-01T11:08:48,ATENCION CLIENTE STO433 (43310),ATENCION CLIENTE STO610 (61010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (61010)",,,
2025-08-01T11:08:38,ATENCION CLIENTE STO433 (43310),VMail (61020),answered,00:00:00,00:00:02,0.00,Terminated by ATENCION CLIENTE STO433 (43310),,,
2025-08-01T11:08:17,ATENCION CLIENTE STO433 (43310),DROGUERIA STO610 (61020),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (61020)",,,
2025-08-01T11:05:36,DROGUERIA SDO515 (51520),VMail (52820),answered,00:00:00,00:02:35,0.00,Terminated by VMail (52820),,,
2025-08-01T11:05:15,DROGUERIA SDO515 (51520),DROGUERIA SDO528 (52820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (52820)",,,
2025-08-01T11:08:01,ATENCION CLIENTE STO433 (43310),VMail (61010),answered,00:00:00,00:00:02,0.00,Terminated by ATENCION CLIENTE STO433 (43310),,,
2025-08-01T11:07:40,ATENCION CLIENTE STO433 (43310),ATENCION CLIENTE STO610 (61010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (61010)",,,
2025-08-01T11:06:55,DROGUERIA STO409 (40920),DROGUERIA STO414 (41420),answered,00:00:13,00:00:49,0.00,Terminated by DROGUERIA STO409 (40920),,,
2025-08-01T11:07:32,ATENCION CLIENTE STO433 (43310),VMail (61010),answered,00:00:00,00:00:03,0.00,Terminated by ATENCION CLIENTE STO433 (43310),,,
2025-08-01T11:07:11,ATENCION CLIENTE STO433 (43310),ATENCION CLIENTE STO610 (61010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (61010)",,,
2025-08-01T11:07:01,ATENCION CLIENTE STO433 (43310),VMail (61020),answered,00:00:00,00:00:02,0.00,Terminated by ATENCION CLIENTE STO433 (43310),,,
2025-08-01T11:06:40,ATENCION CLIENTE STO433 (43310),DROGUERIA STO610 (61020),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (61020)",,,
2025-08-01T11:00:40,DROGUERIA STO456 (45620),99078,answered,00:00:12,00:05:41,5.68,Terminated by 99078,,,
2025-08-01T11:06:32,DROGUERIA STO411 (41120),404,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T11:06:21,DROGUERIA STO341 (34120),VMail (34820),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO341 (34120),,,
2025-08-01T11:06:00,DROGUERIA STO341 (34120),DROGUERIA STO348 (34820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (34820)",,,
2025-08-01T11:05:06,DROGUERIA SDO515 (51520),VMail (52820),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T11:04:45,DROGUERIA SDO515 (51520),DROGUERIA SDO528 (52820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (52820)",,,
2025-08-01T11:00:27,SANDY OSORIO OSIA (90062),DROGUERIA STO378 (37820),answered,00:00:07,00:04:19,0.00,Terminated by DROGUERIA STO378 (37820),,,
2025-08-01T11:04:17,DROGUERIA STO406 (40620),VMail (42920),answered,00:00:00,00:00:32,0.00,Terminated by DROGUERIA STO406 (40620),,,
2025-08-01T11:03:56,DROGUERIA STO406 (40620),DROGUERIA STO429 (42920),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42920)",,,
2025-08-01T11:04:24,DROGUERIA STO582 (58220),VMail (59010),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO582 (58220),,,
2025-08-01T11:04:03,DROGUERIA STO582 (58220),ATENCION CLIENTE STO590 (59010),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (59010)",,,
2025-08-01T11:03:52,DROGUERIA STO406 (40620),142920,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:59:50,ATENCION CLIENTE STO590 (59010),95037,answered,00:00:18,00:03:43,3.72,Terminated by 95037,,,
2025-08-01T11:01:09,DROGUERIA SDO515 (51520),VMail (52820),answered,00:00:00,00:02:35,0.00,Terminated by VMail (52820),,,
2025-08-01T11:00:48,DROGUERIA SDO515 (51520),DROGUERIA SDO528 (52820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (52820)",,,
2025-08-01T11:03:26,RECIBO SAO626 (62640),VMail (62640),answered,00:00:00,00:00:03,0.00,Terminated by RECIBO SAO626 (62640),,,
2025-08-01T11:03:26,RECIBO SAO626 (62640),RECIBO SAO626 (62640),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to RECIBO SAO626 (62640)",,,
2025-08-01T11:03:15,RECIBO SAO626 (62640),DROGUERIA SAO626 (62620),unanswered,00:00:05,00:00:00,0.00,Terminated by RECIBO SAO626 (62640),,,
2025-08-01T11:03:11,RECIBO SAO626 (62640),622,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:56:04,LEDY OJEDA SOSA (99076),ATENCION CLIENTE STO409 (40910),answered,00:00:05,00:07:01,0.00,Terminated by ATENCION CLIENTE STO409 (40910),,,
2025-08-01T11:01:02,ATENCION CLIENTE STO332 (33210),32130,answered,00:00:19,00:01:07,1.12,Terminated by ATENCION CLIENTE STO332 (33210),,,
2025-08-01T11:01:59,DROGUERIA STO420 (42020),VMail (44820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO420 (42020),,,
2025-08-01T11:01:38,DROGUERIA STO420 (42020),DROGUERIA DO448 (44820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (44820)",,,
2025-08-01T11:01:26,DROGUERIA STO695 (69520),VMail (42520),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T11:01:05,DROGUERIA STO695 (69520),DROGUERIA STO425 (42520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42520)",,,
2025-08-01T11:00:40,DROGUERIA SDO515 (51520),VMail (52820),answered,00:00:00,00:00:08,0.00,Terminated by DROGUERIA SDO515 (51520),,,
2025-08-01T11:00:19,DROGUERIA SDO515 (51520),DROGUERIA SDO528 (52820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (52820)",,,
2025-08-01T10:58:37,DROGUERIA STO570 (57020),14020,answered,00:00:05,00:01:56,1.94,Terminated by 14020,,,
2025-08-01T11:00:22,DROGUERIA SAO432 (43220),VMail (47420),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SAO432 (43220),,,
2025-08-01T11:00:01,DROGUERIA SAO432 (43220),DROGUERIA SDO474 (47420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47420)",,,
2025-08-01T11:00:20,SANDY OSORIO OSIA (90062),VMail (37810),answered,00:00:00,00:00:03,0.00,Terminated by SANDY OSORIO OSIA (90062),,,
2025-08-01T10:59:59,SANDY OSORIO OSIA (90062),ATENCION CLIENTE STO378 (37810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (37810)",,,
2025-08-01T10:59:40,MAURICIO BURITICA GALEANO (95045),VMail (57310),answered,00:00:00,00:00:04,0.00,Terminated by MAURICIO BURITICA GALEANO (95045),,,
2025-08-01T10:59:19,MAURICIO BURITICA GALEANO (95045),ATENCION CLIENTE STO573 (57310),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (57310)",,,
2025-08-01T10:58:23,ATENCION CLIENTE STO590 (59010),95060,answered,00:00:11,00:01:07,1.12,Terminated by ATENCION CLIENTE STO590 (59010),,,
2025-08-01T10:57:10,DROGUERIA SDO472 (47220),DROGUERIA STO420 (42020),answered,00:00:05,00:01:53,0.00,Terminated by DROGUERIA SDO472 (47220),,,
2025-08-01T10:58:17,DROGUERIA STO309 (30920),31320,answered,00:00:21,00:00:06,0.10,Terminated by DROGUERIA STO309 (30920),,,
2025-08-01T10:57:08,DROGUERIA STO024 (02420),DROGUERIA STO503 (50320),answered,00:00:16,00:01:12,0.00,Terminated by DROGUERIA STO024 (02420),,,
2025-08-01T10:57:52,ALEJANDRA RAMIREZ (95041),VMail (54710),answered,00:00:00,00:00:04,0.00,Terminated by ALEJANDRA RAMIREZ (95041),,,
2025-08-01T10:57:31,ALEJANDRA RAMIREZ (95041),ATENCION CLIENTE STO547 (54710),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (54710)",,,
2025-08-01T10:56:06,DROGUERIA STO570 (57020),14020,answered,00:00:05,00:01:00,1.00,Terminated by 14020,,,
2025-08-01T10:56:32,DROGUERIA STO420 (42020),DROGUERIA SDO472 (47220),unanswered,00:00:18,00:00:00,0.00,Terminated by DROGUERIA STO420 (42020),,,
2025-08-01T10:56:08,DROGUERIA SDO473 (47320),VMail (47020),answered,00:00:00,00:00:07,0.00,Terminated by DROGUERIA SDO473 (47320),,,
2025-08-01T10:55:47,DROGUERIA SDO473 (47320),DROGUERIA SDO470 (47020),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47020)",,,
2025-08-01T10:56:02,DROGUERIA STO570 (57020),1420,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:55:56,DROGUERIA STO379 (37920),VMail (38320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO379 (37920),,,
2025-08-01T10:55:56,DROGUERIA STO379 (37920),DROGUERIA STO383 (38320),unanswered,00:00:00,00:00:00,0.00,"Not registered, forwarded to VMail (38320)",,,
2025-08-01T10:55:57,DROGUERIA STO570 (57020),1420,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:55:45,DROGUERIA SDO474 (47420),VMail (43820),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA SDO474 (47420),,,
2025-08-01T10:55:24,DROGUERIA SDO474 (47420),DROGUERIA STO438 (43820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (43820)",,,
2025-08-01T10:34:17,ATENCION CLIENTE STO359 (35910),95060,answered,00:00:14,00:21:18,21.31,Terminated by ATENCION CLIENTE STO359 (35910),,,
2025-08-01T10:53:04,DROGUERIA STO425 (42520),DROGUERIA STO627 (62720),answered,00:00:02,00:02:08,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:54:03,ATENCION CLIENTE STO453 (45310),99070,answered,00:00:03,00:00:41,0.68,Terminated by ATENCION CLIENTE STO453 (45310),,,
2025-08-01T10:54:42,DROGUERIA SDO473 (47320),VMail (40820),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA SDO473 (47320),,,
2025-08-01T10:54:21,DROGUERIA SDO473 (47320),DROGUERIA STO408 (40820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40820)",,,
2025-08-01T10:53:38,DROGUERIA STO437 (43720),VMail (40420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO437 (43720),,,
2025-08-01T10:53:17,DROGUERIA STO437 (43720),DROGUERIA STO404 (40420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40420)",,,
2025-08-01T10:53:30,DROGUERIA SDO473 (47320),VMail (43720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO473 (47320),,,
2025-08-01T10:53:30,DROGUERIA SDO473 (47320),DROGUERIA STO437 (43720),unanswered,00:00:00,00:00:00,0.00,"Busy, forwarded to VMail (43720)",,,
2025-08-01T10:52:57,DROGUERIA SDO475 (47520),90140,unanswered,00:00:27,00:00:00,0.00,No Route Exists,,,
2025-08-01T10:52:32,DROGUERIA STO425 (42520),DROGUERIA STO627 (62720),answered,00:00:03,00:00:22,0.00,Terminated by DROGUERIA STO425 (42520),,,
2025-08-01T10:51:37,DROGUERIA STO425 (42520),VMail (62720),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO425 (42520),,,
2025-08-01T10:51:16,DROGUERIA STO425 (42520),DROGUERIA STO627 (62720),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (62720)",,,
2025-08-01T10:51:16,DROGUERIA SAO251 (25120),DROGUERIA STO752 (75220),unanswered,00:00:15,00:00:00,0.00,Terminated by DROGUERIA SAO251 (25120),,,
2025-08-01T10:50:12,DROGUERIA STO568 (56820),14020,answered,00:00:07,00:00:57,0.96,Terminated by 14020,,,
2025-08-01T10:51:12,DROGUERIA STO425 (42520),6271,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:51:09,DROGUERIA STO425 (42520),1627,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:50:07,DROGUERIA STO309 (30920),31320,answered,00:00:21,00:00:03,0.05,Terminated by DROGUERIA STO309 (30920),,,
2025-08-01T10:48:20,DROGUERIA STO550 (55020),DROGUERIA STO573 (57320),answered,00:00:17,00:01:48,0.00,Terminated by DROGUERIA STO573 (57320),,,
2025-08-01T10:50:05,DROGUERIA STO457 (45720),VMail (47220),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO457 (45720),,,
2025-08-01T10:49:44,DROGUERIA STO457 (45720),DROGUERIA SDO472 (47220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47220)",,,
2025-08-01T10:49:07,DROGUERIA STO309 (30920),31320,answered,00:00:22,00:00:04,0.07,Terminated by DROGUERIA STO309 (30920),,,
2025-08-01T10:47:37,DROGUERIA STO417 (41720),DROGUERIA SAO626 (62620),answered,00:00:18,00:00:53,0.00,Terminated by DROGUERIA STO417 (41720),,,
2025-08-01T10:48:32,DROGUERIA SAO432 (43220),VMail (47420),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA SAO432 (43220),,,
2025-08-01T10:48:11,DROGUERIA SAO432 (43220),DROGUERIA SDO474 (47420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47420)",,,
2025-08-01T10:48:04,DROGUERIA STO457 (45720),VMail (47220),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO457 (45720),,,
2025-08-01T10:47:43,DROGUERIA STO457 (45720),DROGUERIA SDO472 (47220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47220)",,,
2025-08-01T10:48:07,DROGUERIA SAO432 (43220),474200,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:47:31,ANGELA MARIA RODRIGUEZ GONZALEZ (99084),VMail (40810),answered,00:00:00,00:00:04,0.00,Terminated by ANGELA MARIA RODRIGUEZ GONZALEZ (99084),,,
2025-08-01T10:47:10,ANGELA MARIA RODRIGUEZ GONZALEZ (99084),ATENCION CLIENTE STO408 (40810),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40810)",,,
2025-08-01T10:46:29,DROGUERIA STO570 (57020),14020,answered,00:00:03,00:00:59,0.98,Terminated by 14020,,,
2025-08-01T10:46:31,RECIBO SAO376 (37640),ATENCION CLIENTE SAO376 (37610),answered,00:00:04,00:00:23,0.00,Terminated by RECIBO SAO376 (37640),,,
2025-08-01T10:46:49,DROGUERIA STO417 (41720),VMail (47420),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO417 (41720),,,
2025-08-01T10:46:28,DROGUERIA STO417 (41720),DROGUERIA SDO474 (47420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (47420)",,,
2025-08-01T10:45:08,DROGUERIA STO627 (62720),DROGUERIA STO415 (41520),answered,00:00:12,00:01:15,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:45:32,ATENCION CLIENTE STO589 (58910),95060,answered,00:00:00,00:00:32,0.54,Terminated by ATENCION CLIENTE STO589 (58910),,,
2025-08-01T10:45:08,DROGUERIA STO570 (57020),14020,answered,00:00:04,00:00:23,0.39,Terminated by 14020,,,
2025-08-01T10:44:46,ATENCION CLIENTE STO589 (58910),95060,answered,00:00:00,00:00:36,0.60,Terminated by ATENCION CLIENTE STO589 (58910),,,
2025-08-01T10:45:00,DROGUERIA STO627 (62720),VMail (42520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:44:39,DROGUERIA STO627 (62720),DROGUERIA STO425 (42520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42520)",,,
2025-08-01T10:44:48,DROGUERIA SDO473 (47320),VMail (40820),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA SDO473 (47320),,,
2025-08-01T10:44:27,DROGUERIA SDO473 (47320),DROGUERIA STO408 (40820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40820)",,,
2025-08-01T10:44:32,DROGUERIA STO627 (62720),VMail (42520),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:44:11,DROGUERIA STO627 (62720),DROGUERIA STO425 (42520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42520)",,,
2025-08-01T10:43:45,ATENCION CLIENTE STO589 (58910),95060,answered,00:00:00,00:00:48,0.80,Terminated by ATENCION CLIENTE STO589 (58910),,,
2025-08-01T10:43:54,DROGUERIA STO627 (62720),VMail (42520),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:43:33,DROGUERIA STO627 (62720),DROGUERIA STO425 (42520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42520)",,,
2025-08-01T10:31:24,DROGUERIA STO140 (14020),DROGUERIA STO570 (57020),answered,00:00:03,00:12:33,0.00,Terminated by DROGUERIA STO140 (14020),,,
2025-08-01T10:43:52,DROGUERIA STO401 (40120),980345,answered,00:00:01,00:00:04,0.06,Terminated by DROGUERIA STO401 (40120),,,
2025-08-01T10:43:01,DROGUERIA STO060 (06020),DROGUERIA SDO526 (52620),answered,00:00:14,00:00:26,0.00,Terminated by DROGUERIA STO060 (06020),,,
2025-08-01T10:42:59,ATENCION CLIENTE STO332 (33210),32130,answered,00:00:21,00:00:07,0.11,Terminated by ATENCION CLIENTE STO332 (33210),,,
2025-08-01T10:43:21,DROGUERIA STO627 (62720),VMail (40420),answered,00:00:00,00:00:06,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:42:59,DROGUERIA STO627 (62720),DROGUERIA STO404 (40420),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40420)",,,
2025-08-01T10:43:10,DROGUERIA STO550 (55020),VMail (57320),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO550 (55020),,,
2025-08-01T10:42:49,DROGUERIA STO550 (55020),DROGUERIA STO573 (57320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (57320)",,,
2025-08-01T10:42:16,DROGUERIA STO627 (62720),DROGUERIA STO401 (40120),answered,00:00:13,00:00:28,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:41:34,DROGUERIA STO404 (40420),DROGUERIA STO431 (43120),answered,00:00:07,00:00:58,0.00,Terminated by DROGUERIA STO404 (40420),,,
2025-08-01T10:41:02,DROGUERIA STO704 (70420),25120,answered,00:00:15,00:01:07,1.12,Terminated by 25120,,,
2025-08-01T10:42:09,DROGUERIA STO627 (62720),VMail (40120),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:41:48,DROGUERIA STO627 (62720),DROGUERIA STO401 (40120),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40120)",,,
2025-08-01T10:42:01,DROGUERIA STO422 (42220),99070,answered,00:00:03,00:00:08,0.14,Terminated by DROGUERIA STO422 (42220),,,
2025-08-01T10:41:37,DROGUERIA STO695 (69520),VMail (42520),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO695 (69520),,,
2025-08-01T10:41:16,DROGUERIA STO695 (69520),DROGUERIA STO425 (42520),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42520)",,,
2025-08-01T10:41:31,DROGUERIA STO627 (62720),VMail (40420),answered,00:00:00,00:00:05,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:41:26,DROGUERIA STO627 (62720),DROGUERIA STO404 (40420),unanswered,00:00:05,00:00:00,0.00,"Busy, forwarded to VMail (40420)",,,
2025-08-01T10:41:06,DROGUERIA STO422 (42220),99070,unanswered,00:00:02,00:00:00,0.00,Terminated by DROGUERIA STO422 (42220),,,
2025-08-01T10:41:00,DROGUERIA STO704 (70420),125120,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:39:22,DROGUERIA STO627 (62720),DROGUERIA STO418 (41820),answered,00:00:06,00:01:06,0.00,Terminated by DROGUERIA STO418 (41820),,,
2025-08-01T10:39:30,DROGUERIA STO697 (69720),ATENCION CLIENTE STO697 (69710),answered,00:00:03,00:00:15,0.00,Terminated by ATENCION CLIENTE STO697 (69710),,,
2025-08-01T10:39:37,DROGUERIA STO438 (43820),VMail (42820),answered,00:00:00,00:00:03,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T10:39:16,DROGUERIA STO438 (43820),DROGUERIA STO428 (42820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42820)",,,
2025-08-01T10:39:17,DROGUERIA STO627 (62720),141820,unanswered,00:00:00,00:00:00,0.00,Target not found,,,
2025-08-01T10:38:59,DROGUERIA STO627 (62720),DROGUERIA STO403 (40320),unanswered,00:00:15,00:00:00,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:39:04,DROGUERIA STO438 (43820),VMail (42820),answered,00:00:00,00:00:10,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T10:38:43,DROGUERIA STO438 (43820),DROGUERIA STO428 (42820),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42820)",,,
2025-08-01T10:38:51,DROGUERIA STO627 (62720),VMail (40320),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO627 (62720),,,
2025-08-01T10:38:30,DROGUERIA STO627 (62720),DROGUERIA STO403 (40320),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (40320)",,,
2025-08-01T10:37:48,DROGUERIA STO697 (69720),ATENCION CLIENTE STO697 (69710),answered,00:00:09,00:00:45,0.00,Terminated by ATENCION CLIENTE STO697 (69710),,,
2025-08-01T10:36:14,DROGUERIA STO438 (43820),VMail (42220),answered,00:00:00,00:02:26,0.00,Terminated by DROGUERIA STO438 (43820),,,
2025-08-01T10:35:53,DROGUERIA STO438 (43820),DROGUERIA STO422 (42220),unanswered,00:00:21,00:00:00,0.00,"No answer, forwarded to VMail (42220)",,,
2025-08-01T10:38:07,DROGUERIA STO582 (58220),VMail (59010),answered,00:00:00,00:00:04,0.00,Terminated by DROGUERIA STO582 (58220),,,
